close,high,low,open,time,volumefrom,volumeto
231.26,231.46,230.71,230.92,1429902000,1280.69,296007.13
231.57,232.02,230.88,231.26,1429905600,1744.22,404175.25
230.44,231.96,230.32,231.57,1429909200,1723.7,398760.82
231.48,231.82,230.02,230.44,1429912800,2547.88,588279.47
231.52,231.94,231.06,231.48,1429916400,1481.61,346425.31
231.53,231.88,230.85,231.52,1429920000,1257.0,290848.21
231.88,232.07,230.41,231.53,1429923600,2059.76,477356.26
231.45,232.55,231.13,231.88,1429927200,2263.34,525224.16
228.97,231.75,228.84,231.45,1429930800,3238.36,744856.92
229.31,229.88,228.5,228.97,1429934400,2788.32,640485.42
229.51,230.0,228.82,229.31,1429938000,1055.51,242677.97
229.3,229.55,228.5,229.51,1429941600,1565.78,359358.77
228.04,229.41,227.41,229.3,1429945200,3432.24,783700.36
227.29,228.54,226.69,228.04,1429948800,3311.51,753890.43
227.53,227.97,226.71,227.29,1429952400,1250.39,284347.7
227.67,228.13,227.08,227.53,1429956000,784.11,178613.29
227.4,228.0,227.08,227.67,1429959600,987.78,224952.24
227.39,228.13,226.72,227.4,1429963200,1500.26,341508.43
227.59,228.11,227.04,227.39,1429966800,3083.32,701786.61
227.61,227.93,226.47,227.59,1429970400,1416.13,322026.42
228.01,228.22,227.53,227.61,1429974000,995.2,227083.14
227.85,228.58,227.57,228.01,1429977600,1711.83,390981.09
228.45,228.6,227.31,227.85,1429981200,1384.28,315625.81
228.44,228.96,228.06,228.45,1429984800,1243.88,284455.23
228.35,228.89,227.73,228.44,1429988400,1271.71,290818.12
227.83,228.61,227.43,228.35,1429992000,1317.76,303844.81
228.01,228.77,227.58,227.83,1429995600,1022.19,233321.84
226.61,228.0,226.32,228.01,1429999200,2968.65,673580.06
226.07,226.96,225.78,226.61,1430002800,1874.85,424322.96
226.82,227.13,225.98,226.07,1430006400,1547.87,350560.43
224.88,226.78,224.69,226.82,1430010000,4067.4,916836.59
219.03,225.0,217.97,224.88,1430013600,21260.63,4698109.79
219.53,220.3,218.8,219.03,1430017200,4811.01,1057901.57
220.3,220.63,219.32,219.53,1430020800,3652.82,803966.82
217.85,220.4,216.97,220.3,1430024400,5724.84,1251648.25
217.64,219.02,217.3,217.85,1430028000,2796.86,611817.92
217.92,219.12,217.36,217.64,1430031600,2938.08,642937.61
218.92,219.32,217.53,217.92,1430035200,1278.23,279874.29
219.18,219.79,218.53,218.92,1430038800,1429.07,313267.47
217.95,219.42,217.34,219.18,1430042400,2433.11,531054.96
218.67,219.01,217.33,217.95,1430046000,1406.69,306847.49
218.86,219.24,218.38,218.67,1430049600,1152.99,252091.2
217.66,219.03,217.38,218.86,1430053200,2025.39,442213.95
216.44,218.22,214.9,217.66,1430056800,7919.61,1710787.39
214.47,216.67,213.34,216.44,1430060400,5557.16,1196491.56
214.87,215.77,214.38,214.47,1430064000,3387.5,730822.57
218.94,219.22,214.69,214.87,1430067600,9439.49,2057731.77
218.83,219.45,218.22,218.94,1430071200,2691.25,589264.95
218.06,218.9,217.4,218.83,1430074800,2388.72,523326.07
218.05,218.37,217.01,218.06,1430078400,2394.92,521797.91
219.44,221.06,217.87,218.05,1430082000,6222.84,1367793.73
218.79,219.96,217.94,219.44,1430085600,2573.26,566327.7
219.09,219.74,218.64,218.79,1430089200,1665.06,365261.35
218.56,219.52,218.34,219.09,1430092800,1601.15,351169.13
219.08,219.3,218.45,218.56,1430096400,1613.34,353374.11
219.36,219.83,218.61,219.08,1430100000,2333.0,513584.05
219.31,220.06,218.95,219.36,1430103600,2002.96,439947.76
219.0,219.63,218.83,219.31,1430107200,1778.71,390586.6
219.01,219.23,218.51,219.0,1430110800,1480.19,324275.61
220.37,220.75,218.6,219.01,1430114400,2159.33,475474.93
219.49,221.24,219.23,220.37,1430118000,2681.58,591426.46
219.41,219.79,218.88,219.49,1430121600,2543.64,559674.83
218.49,219.73,217.91,219.41,1430125200,1758.38,384889.44
217.71,218.72,217.32,218.49,1430128800,1942.14,424315.28
218.3,218.71,217.45,217.71,1430132400,1643.33,358950.12
217.92,218.71,217.18,218.3,1430136000,2048.61,447002.82
219.25,224.7,216.73,217.92,1430139600,6515.58,1432964.77
225.11,226.4,218.38,219.25,1430143200,9498.97,2119414.61
226.21,227.13,222.76,225.11,1430146800,11055.18,2490986.29
222.68,227.9,222.45,226.21,1430150400,12833.74,2882939.98
222.18,224.11,220.44,222.68,1430154000,6590.68,1464331.0
223.25,224.95,221.95,222.18,1430157600,4239.17,947398.15
223.15,225.81,221.09,223.25,1430161200,6497.75,1449217.4
221.64,222.99,221.07,223.15,1430164800,2661.41,590371.1
228.62,242.01,217.97,221.64,1430168400,9568.2,2168459.26
233.82,244.87,225.65,228.62,1430172000,19873.75,4598896.19
228.29,232.06,225.96,233.82,1430175600,8490.94,1936787.74
228.8,229.58,227.41,228.29,1430179200,3052.31,696847.11
227.83,229.41,226.53,228.8,1430182800,2922.43,664852.95
227.92,229.28,227.4,227.83,1430186400,1828.85,416844.88
228.28,228.61,226.99,227.92,1430190000,2331.63,532845.42
227.01,229.61,226.51,228.28,1430193600,1469.88,335934.45
225.26,226.26,224.75,227.01,1430197200,2051.7,463805.6
225.02,225.73,224.14,225.26,1430200800,1917.71,432698.84
226.09,226.54,224.11,225.02,1430204400,2512.61,565110.91
226.11,226.96,225.48,226.09,1430208000,2968.24,670892.05
226.42,227.19,225.53,226.11,1430211600,3498.28,792666.62
225.52,227.62,225.29,226.42,1430215200,3321.29,751759.99
225.58,226.25,224.8,225.52,1430218800,2176.17,490592.66
224.2,225.74,223.04,225.58,1430222400,3110.16,698074.87
223.82,224.87,223.53,224.2,1430226000,2597.95,585244.89
224.21,224.65,222.34,223.82,1430229600,4293.13,958752.47
225.58,225.79,223.66,224.21,1430233200,3573.89,806691.64
226.31,227.58,224.95,225.58,1430236800,3842.86,869427.13
226.07,227.21,225.34,226.31,1430240400,2323.62,525661.13
223.02,226.12,222.25,226.07,1430244000,4521.55,1011526.39
225.21,225.83,222.83,223.02,1430247600,3342.53,749465.36
224.94,226.25,224.74,225.21,1430251200,1777.36,405352.78
224.93,225.51,224.02,224.94,1430254800,2573.51,578124.88
225.2,225.8,224.3,224.93,1430258400,1411.75,318057.32
225.22,225.63,224.15,225.2,1430262000,2551.77,575188.18
225.77,226.06,225.1,225.22,1430265600,884.81,203444.28
224.94,226.84,224.62,225.77,1430269200,4312.52,975024.68
224.96,225.71,224.66,224.94,1430272800,1048.86,236160.51
225.46,225.66,224.53,224.96,1430276400,1428.16,322828.13
224.82,225.87,224.62,225.46,1430280000,993.78,224154.63
223.62,225.5,222.42,224.82,1430283600,2085.1,467988.51
223.89,224.5,223.15,223.62,1430287200,2393.56,536699.42
225.04,226.23,223.86,223.89,1430290800,1612.02,362251.99
224.24,224.89,223.84,225.04,1430294400,1272.82,285825.27
223.54,224.17,222.65,224.24,1430298000,2060.62,461029.97
224.02,224.6,223.19,223.54,1430301600,1780.33,398418.37
224.08,224.57,223.01,224.02,1430305200,2092.42,468554.48
224.41,225.11,223.65,224.08,1430308800,2389.34,537037.03
224.06,224.35,223.76,224.41,1430312400,2137.57,480336.99
225.03,225.43,223.91,224.06,1430316000,3427.26,772969.33
224.7,225.41,224.25,225.03,1430319600,3715.85,840988.07
225.48,226.16,224.32,224.7,1430323200,3820.84,860382.87
226.05,226.61,224.9,225.48,1430326800,6220.38,1409337.92
225.87,226.44,225.61,226.05,1430330400,4123.38,932056.58
226.01,226.45,225.18,225.87,1430334000,3438.72,782683.44
226.6,226.82,225.61,226.01,1430337600,3737.07,846371.76
226.04,226.8,225.85,226.6,1430341200,2012.04,455231.55
224.71,225.98,224.56,226.04,1430344800,2543.9,573723.35
225.32,225.7,224.7,224.71,1430348400,1358.07,309841.24
225.57,225.81,225.02,225.32,1430352000,1907.97,434147.19
225.49,225.91,225.2,225.57,1430355600,1661.82,374867.59
225.16,225.51,224.7,225.49,1430359200,1671.13,379035.88
225.59,226.01,225.25,225.16,1430362800,1367.31,308815.3
225.77,226.07,225.12,225.59,1430366400,1220.46,275326.3
226.12,226.46,225.57,225.77,1430370000,1774.71,402469.01
226.24,227.32,225.97,226.12,1430373600,1473.31,334156.32
226.2,227.1,225.55,226.24,1430377200,2337.2,529079.11
232.59,233.9,225.57,226.2,1430380800,19200.16,4445499.67
232.71,234.34,231.03,232.59,1430384400,9874.39,2304467.61
233.41,233.98,232.04,232.71,1430388000,3307.78,772534.4
232.48,233.53,232.17,233.41,1430391600,4007.26,933052.91
233.11,233.67,232.11,232.48,1430395200,4153.36,967783.53
232.81,233.65,231.97,233.11,1430398800,3569.23,832853.51
233.76,234.06,232.14,232.81,1430402400,3598.31,841587.01
234.36,236.03,233.44,233.76,1430406000,7567.71,1781874.4
234.09,234.93,233.15,234.36,1430409600,4579.02,1077735.43
234.15,234.9,233.81,234.09,1430413200,2614.03,618235.34
235.3,235.63,233.66,234.15,1430416800,4184.92,982908.66
236.07,236.74,234.82,235.3,1430420400,5731.26,1356983.7
238.79,240.33,235.57,236.07,1430424000,11717.84,2794226.61
237.59,238.72,235.63,238.79,1430427600,8197.69,1944741.39
236.32,238.2,235.66,237.59,1430431200,3984.08,947004.17
236.05,237.31,235.49,236.32,1430434800,2537.67,602811.73
236.02,236.88,235.12,236.05,1430438400,2741.09,646691.98
237.55,238.31,235.58,236.02,1430442000,2888.58,685169.42
237.01,237.66,236.66,237.55,1430445600,1808.99,429086.14
236.27,237.4,236.14,237.01,1430449200,2292.52,542834.52
237.35,238.12,237.21,236.27,1430452800,802.29,190328.26
236.14,236.6,235.65,237.35,1430456400,1009.07,238338.82
236.49,236.61,235.17,236.14,1430460000,1918.61,453604.2
239.14,239.46,236.3,236.49,1430463600,4755.36,1133272.11
235.09,239.19,234.62,239.14,1430467200,4490.25,1060868.86
234.98,235.88,234.23,235.09,1430470800,2578.65,606298.79
233.81,235.83,233.69,234.98,1430474400,1703.1,399250.04
234.4,234.95,233.85,233.81,1430478000,1292.07,305113.78
233.64,234.33,233.28,234.4,1430481600,2553.61,597076.25
234.98,235.08,233.69,233.64,1430485200,2293.9,541052.72
234.66,235.36,234.3,234.98,1430488800,2230.74,524281.64
234.63,235.22,233.76,234.66,1430492400,2256.54,528940.55
235.24,235.66,234.02,234.63,1430496000,2543.7,601553.62
233.98,235.73,233.61,235.24,1430499600,3337.17,783060.51
234.22,235.16,233.64,233.98,1430503200,2887.43,676569.51
234.71,235.37,233.98,234.22,1430506800,2522.92,592596.47
234.99,235.64,234.46,234.71,1430510400,1809.5,425255.57
234.73,235.62,234.12,234.99,1430514000,2525.6,598799.86
234.95,235.37,234.36,234.73,1430517600,1436.66,337551.92
233.07,234.68,232.25,234.95,1430521200,5460.72,1280824.62
233.14,233.61,231.89,233.07,1430524800,3689.19,858138.68
233.2,233.64,232.33,233.14,1430528400,2279.81,531249.9
233.54,234.15,233.21,233.2,1430532000,1044.58,244223.14
233.12,233.48,232.74,233.54,1430535600,1963.87,457803.4
234.93,235.01,233.11,233.12,1430539200,1524.45,356954.9
234.81,235.73,234.55,234.93,1430542800,2155.88,508029.13
234.33,235.18,234.11,234.81,1430546400,462.09,108741.36
232.31,234.3,231.32,234.33,1430550000,2048.74,476158.57
233.32,233.81,232.4,232.31,1430553600,2487.13,579478.92
233.6,234.14,232.97,233.32,1430557200,1632.88,381418.64
234.08,234.22,233.14,233.6,1430560800,785.26,183913.19
235.14,235.23,233.79,234.08,1430564400,1422.04,333701.5
234.81,235.66,234.02,235.14,1430568000,1737.42,408037.46
235.62,235.92,234.88,234.81,1430571600,1041.73,246543.2
235.44,235.76,234.69,235.62,1430575200,1108.14,262554.29
234.7,235.57,234.44,235.44,1430578800,1131.7,265976.02
235.93,236.32,234.49,234.7,1430582400,1959.91,461465.18
236.12,236.46,235.42,235.93,1430586000,1510.87,361284.38
235.27,236.18,235.14,236.12,1430589600,1170.78,279893.79
235.38,235.63,234.73,235.27,1430593200,1045.34,245981.16
235.67,235.92,235.18,235.38,1430596800,1340.02,318545.22
236.04,236.35,235.46,235.67,1430600400,1302.08,307217.3
235.82,236.31,235.56,236.04,1430604000,1536.31,362289.4
235.49,235.87,235.28,235.82,1430607600,695.4,163983.86
234.51,235.6,234.47,235.49,1430611200,1932.39,455418.08
234.27,234.6,234.08,234.51,1430614800,1177.18,275827.77
235.0,235.21,233.83,234.27,1430618400,1276.26,299421.14
236.38,237.08,234.95,235.0,1430622000,3365.64,796814.9
236.94,237.81,235.57,236.38,1430625600,1376.1,326576.69
236.65,237.27,236.2,236.94,1430629200,604.84,143844.51
237.43,237.76,236.37,236.65,1430632800,1153.82,274074.08
240.94,241.43,237.35,237.43,1430636400,7484.24,1792780.56
239.92,242.1,239.36,240.94,1430640000,5260.81,1268801.1
240.4,241.05,239.45,239.92,1430643600,2084.04,502861.79
240.03,240.79,239.52,240.4,1430647200,2493.28,598991.16
240.65,240.99,239.91,240.03,1430650800,1014.87,244850.98
242.76,243.5,240.33,240.65,1430654400,5239.53,1270621.88
241.8,243.25,241.52,242.76,1430658000,3039.65,737092.05
241.82,242.2,240.84,241.8,1430661600,2501.28,604984.33
241.11,242.55,240.86,241.82,1430665200,2578.81,624494.78
241.04,241.57,240.36,241.11,1430668800,1486.8,358294.42
240.63,241.42,240.03,241.04,1430672400,1795.57,436610.69
241.32,241.79,240.47,240.63,1430676000,1329.62,320663.24
241.54,241.9,240.68,241.32,1430679600,1549.02,376367.92
241.37,241.86,240.8,241.54,1430683200,1411.04,341102.71
240.79,241.69,240.53,241.37,1430686800,1426.18,344179.09
239.94,240.88,239.24,240.79,1430690400,2798.19,671684.97
240.17,240.66,239.62,239.94,1430694000,1336.74,322794.91
240.2,240.55,239.87,240.17,1430697600,1136.88,273464.93
239.57,240.29,238.55,240.2,1430701200,1968.07,471267.25
239.8,240.51,239.48,239.57,1430704800,1269.19,304498.52
239.37,239.99,239.09,239.8,1430708400,1145.91,274731.85
241.39,241.71,239.36,239.37,1430712000,1813.53,436662.2
240.57,241.57,239.61,241.39,1430715600,2511.51,605361.55
241.06,241.46,240.13,240.57,1430719200,993.29,239831.56
241.05,242.01,240.84,241.06,1430722800,1932.3,467673.65
240.11,241.12,239.57,241.05,1430726400,1435.21,345324.51
239.92,241.26,239.62,240.11,1430730000,1552.44,373323.84
240.5,240.76,239.75,239.92,1430733600,1483.61,356762.88
241.11,241.19,239.76,240.5,1430737200,2770.44,667707.3
242.64,242.66,240.63,241.11,1430740800,2602.55,629495.45
241.73,242.97,241.45,242.64,1430744400,3450.96,837670.96
242.0,242.67,240.99,241.73,1430748000,4194.61,1018907.63
237.89,242.27,237.71,242.0,1430751600,10871.36,2608202.77
238.6,240.57,237.43,237.89,1430755200,6151.37,1473967.13
239.18,240.4,238.32,238.6,1430758800,4719.5,1130309.55
238.24,239.39,238.03,239.18,1430762400,5178.94,1238507.09
239.32,239.84,238.12,238.24,1430766000,2291.77,547247.09
238.53,239.48,237.71,239.32,1430769600,3611.93,860181.1
238.38,239.59,238.1,238.53,1430773200,1991.0,474864.45
238.39,239.31,238.02,238.38,1430776800,1780.6,424880.13
239.06,239.49,237.96,238.39,1430780400,2258.53,538400.17
238.88,239.5,238.14,239.06,1430784000,1938.02,463171.14
238.85,239.46,238.48,238.88,1430787600,2179.66,520450.21
238.78,239.2,238.38,238.85,1430791200,990.85,236567.26
238.85,239.3,238.62,238.78,1430794800,1145.17,273969.76
236.35,238.58,235.21,238.85,1430798400,12285.11,2903530.06
234.54,236.42,234.43,236.35,1430802000,3919.11,920808.51
235.14,235.67,234.25,234.54,1430805600,2503.2,588418.18
235.53,236.18,234.81,235.14,1430809200,2053.17,482853.01
234.58,235.69,234.41,235.53,1430812800,1988.38,467878.46
231.56,235.03,231.28,234.58,1430816400,4872.85,1136930.22
233.37,233.94,231.75,231.56,1430820000,5231.32,1217788.42
233.84,234.57,233.13,233.37,1430823600,3508.64,820183.57
234.27,234.93,233.24,233.84,1430827200,5954.07,1393385.46
234.97,235.48,233.76,234.27,1430830800,2591.02,609023.15
234.95,235.23,233.98,234.97,1430834400,2074.59,487903.26
235.19,235.34,234.57,234.95,1430838000,3483.36,821709.4
235.08,235.85,234.68,235.19,1430841600,2997.66,705142.69
235.45,235.51,234.35,235.08,1430845200,2383.72,560343.44
235.1,236.06,234.86,235.45,1430848800,2655.62,625328.24
235.16,235.47,234.59,235.1,1430852400,3078.11,728000.53
235.1,235.57,234.69,235.16,1430856000,3032.7,713208.14
235.03,235.74,234.65,235.1,1430859600,2106.25,500355.95
236.13,236.84,234.99,235.03,1430863200,3380.66,798129.01
236.03,236.57,235.64,236.13,1430866800,1515.18,358118.36
236.64,236.98,235.87,236.03,1430870400,1974.12,467035.57
236.11,237.31,235.91,236.64,1430874000,1149.48,271802.8
235.16,236.21,234.87,236.11,1430877600,1979.54,468907.96
235.49,235.82,234.92,235.16,1430881200,1945.06,458454.47
235.6,236.2,235.22,235.49,1430884800,1405.53,334281.99
234.43,235.92,233.61,235.6,1430888400,3090.17,725210.94
234.93,235.52,234.15,234.43,1430892000,1548.72,363504.7
234.58,235.16,234.26,234.93,1430895600,1291.36,304011.94
235.3,235.98,234.41,234.58,1430899200,2434.06,572383.31
235.77,235.81,235.01,235.3,1430902800,1195.14,281396.08
235.63,235.97,235.08,235.77,1430906400,2683.6,632782.69
234.39,235.93,233.93,235.63,1430910000,2727.39,640025.42
235.01,235.68,234.48,234.39,1430913600,1865.73,438496.21
234.86,235.54,234.55,235.01,1430917200,1806.79,424608.58
234.94,235.31,234.02,234.86,1430920800,2234.72,524624.51
234.57,235.14,234.12,234.94,1430924400,3166.73,743402.5
234.88,235.29,234.42,234.57,1430928000,1863.13,440525.68
235.5,235.98,234.71,234.88,1430931600,2474.15,585620.33
235.07,235.99,234.6,235.5,1430935200,2829.26,666055.14
234.5,235.61,234.09,235.07,1430938800,2107.93,495220.65
234.49,235.59,233.97,234.5,1430942400,3183.87,747724.44
232.24,234.81,231.57,234.49,1430946000,6102.86,1423465.31
229.83,232.51,228.09,232.24,1430949600,46747.27,10769264.15
229.94,230.63,228.87,229.83,1430953200,5857.55,1348847.92
229.49,230.54,228.79,229.94,1430956800,2850.64,656984.83
229.41,230.38,229.11,229.49,1430960400,3140.38,722148.53
230.06,230.37,229.42,229.41,1430964000,1606.59,369768.39
230.01,230.76,229.7,230.06,1430967600,2328.66,535735.58
230.11,230.44,229.65,230.01,1430971200,1184.4,273179.67
229.76,230.31,229.44,230.11,1430974800,1641.43,377450.52
229.1,230.08,228.92,229.76,1430978400,2549.7,586056.94
228.88,229.4,228.38,229.1,1430982000,3324.09,760051.3
229.85,230.19,229.05,228.88,1430985600,2312.64,531281.35
229.91,230.22,229.24,229.85,1430989200,1878.39,432049.66
229.81,229.9,228.71,229.91,1430992800,1801.93,413205.72
231.51,231.56,229.33,229.81,1430996400,5640.95,1301584.42
231.22,231.81,230.68,231.51,1431000000,2240.43,517797.31
231.77,232.46,230.83,231.22,1431003600,2178.65,504987.47
231.63,232.13,231.08,231.77,1431007200,2438.04,567191.78
230.97,232.57,230.74,231.63,1431010800,5058.32,1174676.66
232.18,232.43,230.74,230.97,1431014400,3155.01,734616.78
233.93,234.08,231.56,232.18,1431018000,4667.98,1093471.82
239.01,239.98,233.17,233.93,1431021600,17050.28,4043169.77
238.92,240.06,237.7,239.01,1431025200,9905.25,2363320.33
238.46,239.19,237.14,238.92,1431028800,5411.95,1288056.89
238.02,239.07,237.57,238.46,1431032400,3230.07,768909.29
237.96,238.91,237.58,238.02,1431036000,3370.64,802957.38
237.87,238.93,237.72,237.96,1431039600,2085.43,497319.03
237.26,237.98,236.47,237.87,1431043200,3053.53,724022.25
238.58,238.9,237.2,237.26,1431046800,1380.15,328618.63
237.48,238.69,237.33,238.58,1431050400,1388.64,330432.08
237.1,237.84,236.84,237.48,1431054000,1193.18,283214.04
237.08,237.46,236.73,237.1,1431057600,1100.06,262081.88
236.47,237.25,236.04,237.08,1431061200,1645.2,390673.61
237.33,237.64,236.02,236.47,1431064800,2716.24,644996.39
237.87,238.02,236.4,237.33,1431068400,2453.59,582637.76
237.26,238.5,236.79,237.87,1431072000,2580.05,613541.62
237.59,238.05,236.76,237.26,1431075600,1496.24,355521.06
237.66,238.19,237.01,237.59,1431079200,1479.67,351776.79
237.55,238.05,237.16,237.66,1431082800,1019.54,242556.61
237.75,238.65,237.35,237.55,1431086400,1802.37,429725.28
237.65,238.09,237.13,237.75,1431090000,1312.27,311844.57
237.41,237.65,236.56,237.65,1431093600,1541.67,365760.49
237.05,237.72,236.89,237.41,1431097200,1675.03,397925.55
